text	label
ብሎክ ማድርግ መሸነፍ ነው  ለማንኛው ናይ ናይ ጤና አዳሜ የሚለውን ዘፈን   እያዳመጥሁ ነው	neutral
ለማ ለሚኮ አብቹ ለሚኮ ትላንት የአንድ ሳንቲም ገፅታ መሆናችሁን አሳያችሁን በፈጣሪም በህዝብ ዘንድ የተወደዳችሁ የተቀናባችሁ ነበራችሁ እውነት ለሰይጣን እድል	positive
እየተወሰደ ያለውንም እርምጃ ብታደንቅ ነው የሚሻልህ አሁንስ ሲበዛ አሳዘንከኝ ያንተስ አናትህ ላይ በኮንክሪት ነው የሰራብህ  ልትሞት ነው እንዴ	negative
ዶር አበይ በጊኒ ዋና ከተማ ኮናክሪ የሚገኙ የልማት ቦታዎችን ገብኝተዋል	positive
የሲዳማ ቡና ደጋፊዎች ከ  ድል በሀላ ከተማዋን ሞቅ ደመቅ አድርገዋት ነበር	positive
ባለፉት አምስት አመታት አካባቢ የአማራ ክልልን ሙዚየም ያሰራው የባህልና ቱ ቢሮ እስከአሁን ጥሩ ሄዶበታል ነገር ግን ከእዚህ በኋላ መሬት ሊነካ ግድ ይለዋል	positive
የታገቱ የደምቢዶሎ ዩኚቨርሲቲ ተማሪዎች ደህንነት እስከአሁን በአስጊ ሁኔታ ላይ እንደማይገኝ የመከላከያ ሰራዊት ኛ ክፍለጦር አስታወቀ	negative
አንድ የድሮ ኮኳ እኔን ማግኘት ከባድ ነው	negative
የሁነት ግን አንዳንዶቻችሁ ምነው የቤተመንግስት ዳማከሴ ብቻ የሚያድንነ አላችሁ	neutral
የዜጎች ድህንነት ማስጠበቅ ያልቻለ መንግስት ለካሜራ አትክልት ውሀ ያስጠጣል  የነዚ ሁሉ ንፁሀን ዜጎች ደም እጁ ላይ ነው	negative
ምን ይደረግ ብለሽ ነዉ የራሷ አሮባት የሰዉ ድስት ታማስላለች ሆኖባቸዉ ነዉ አትፍረጂባቸዉ የሚሰሩትንና የሚያረጉትን አያቁም	negative
እኛ አንበሳነታችንን ልንፍቀው ስለማንችል ያው አንች አንበሳ እንዳልሆን አስቢና ቻይው 	neutral
 ደቂቀ ብርሀንን ውበት ፍቅር እውነትን ለመገላገል ነው የዘወትር ምጤ ይኸው ነው መስቀሌ ይህም ነው አክሊሌ ይህም ነው ድክመቴ ይህም ነው ብርታቴ ጋሽ ደበበ እሸቱ	positive
የወሎ ዩኒቨርስቲ ተማሪ ዛሬ ረፋድ  ሰአት ተኩል አካባቢ በተፈፀመበት ድብደባ ህይወቱ አልፏል የኛ አመት የማርኬቲግ ተማሪ የነበረው ወጣት ወደ መፀዳጃ ቤት በሄደበት ወቅት ጥቃት	neutral
እነሱ እንደ ሰው የሚያስቡ አይምሰልህ ውስጣቸው ያከማቹት በክፋት የተሞላ እብሪት ጦርነት ለመጀመር በቂ ነው በዚያ ላይ የተፈረካከሰው የብርሀኑ ጁላ ጦር አይመክታቸውም	neutral
ሳያልፍልን ደሞ ኛው የአለም ጦርነት ሊጀመር ነው	negative
ቢመችህ ባይመችህ ሀብታም ብትሆን ባትሆን  ሰላትን አላህ ካገራልህ ከዚውጭ ትልቅ ደስታ ሰላም የምታገኝበት ነገር የለም	positive
ኢዜማ  በዘረኞች ለምን ኢላማ ተደረገ	positive
ህውሀት አልዋህድም አለች ተብሎ በተለይ ደግሞ በአዴፓ ደጋፊዎች መደናገጥ እየታየ ነው ምረቱን ያውርድላቹሁ	negative
የደንቢ ዶሎ እና የወለጋ ዩኒቨርሲቲዎች ማስጠንቀቂያ	neutral
ኢትዮጵያን እወዳለሁ ካልክሽ በእንደዚህ አይነት ትውልድ አዳኝ ፕሮጀክት ተሳተፋፊ ሌላው ቱሪናፋ ነው 	neutral
ከግራኝ ብሁላ በአረመኔ እና አህዛብ ጥንታዊ ኢትዮጵያ ተወራ ነው እንጂ ድሮም ቢሆን መሬት ካልተሰራበት ምኑን መሬት ሆነ እንዴ	negative
ያንተና የመስሎችህ ምስክሮች ደግሞ የውሸት ፋብሪካ አቋቁመው በአገራችን ጠላቶች ገንዘብ እየተረዱ ቆም  ብለው እንኳን ምን ያህል እራሳቸ	neutral
፫ ኤርታእለ በቀን መጎብኘት በጣም ከባድ ስለሆነ አስጎብኚዎች በጥንቃቄ በሚመሩት የጉብኝት ፕሮግራም መሰረት ከአመሻሽ ጀምሮ የሚከወን መሆኑን ማወቅ ለጥንቃቄ ይረዳዎታል በቀን ለመጓ	negative
የነዚህን አይነት ወሬ አራጋቢ ነው     	negative
እሱ ኮ ወያኔ ሳይቸግርው አስሮ ያጀገተው አሸባሪ ፀር ኢትዮጵያ የአረብ ተላላኪ ነው	negative
ኢህአዴግ ተቺዎቹን ማዋከብ ማሰር መግደል ባህሉ ነው ይህን ባህሉን ወደ  ይዞት ከተሻገረ ከብልፅግና ላይ ፅ ገድፈን ለመጥራት እንገደዳለን	negative
   ብሎ ብሎ ብሎ   ሲያቅተው  በብሄር  የኛ ሰው ክፉ ነው  ያጋጭሀል ከእግዜር 	negative
ከወተት የሚል ምርጫ ለምን የለም	neutral
ስብሰባው ላይ ተሳታፊ የነበሩ አንድ ሴት ሲመልሱ እንደሴት ንሯችንን ያከበደውን ነገር ለመማከር እንጂ ባሎቻችንን ለመፍታት የመጣን አልመሰለኝም አሉ	neutral
ለጥቆማው እግዜር ያክብርለኝ  ንዋይ ለዚህ ዘፈን ከልኬት በላይ ነው	positive
   እውነትኮ ነው አሁን የኛ ሰው ጠፍቶ ነውአይነት ነገር	neutral
በኢትዮጵያ የሀገር መከላከያ ሚንስትር ለማ መገርሳ የተመራ ከፍተኛ የልኡካን ቡድን የኢትዮጵያ እና የአሜሪካንን የሁለትዮሽ የመከላከያ ትብብር ለማጠናከር ዛሬ ጠዋት ዋሽ	positive
ፃድቅ መጠነ በዝሀ ህማሙ ፪ ትዌድሶ ደብረሊባኖስ ገዳሙ   የፃድቁ አቡነ ተክለሀይማኖት ፀሎትና ምልጃ ከኛ ጋር ይሁን እንኳን አደረሰን	positive
ሳምሪዬ አዎ ለዛ ነው በ  የሚሆነው	neutral
ህዳር  በእለተ አክሱም ፅዮን ማርያም የአድዋው ሰይጣን ህወሀት ግብአተ መሬት ተፈፀመ  ህወሀት	negative
ለማ የተመሰረተዉን ፓርቲ የመቃወም ህገ መንግስታዊ መብት አለዉአብይ ይህንን ለመበቀል በግለሰቡ ላይ እርምጃ የምወስዱ ከሆነ አገርቱን ወደ ጦርነት ማምራት ነዉ  ዶር ሄኖክ ገቢሳ	neutral
አሁን ገና ከአብን ቀጥሎ የብልፅግና መድሀኒት ተገኘለት	positive
ቴሌቭዥኑ ሱራፌል ወንድሙ ከኦሮሞ ነፃነት ግንባር ሊቀ መንበር ዳውድ ኢብሳ እና የኢዜማ መሪ ብርሀኑ ነጋ ጋር ለቃለ መጠይቅ ተቀምጧል ሱራፌል ስለሆነ የሚረባ ነገር ብንጠብቅ አይከፋም	neutral
ኛ እግዚያብሄር በበሀሪው ቅዱስ ነው ለቅድስናውም መጠን አይወጣለትም  ሀጥያት የማይስማማው ቅፅስና ነው ያለው ማለታችን ነው እንደፍጡራን የዝንባሌ ውጣት ሳይሆን ባህሪው ነው እየ	neutral
ባለስልጣኑ  የመንገድና  የድልድይ ፕሮጀክቶች ዛሬ አስመርቋል የመንገዶቹ አጠቃላይ ርዝመት  ኪሜ ሲሆን ለግንባቸው ከ ቢሊዮን ብር በላይ ወጪ ተደርጓል	positive
ጥሩ አደርገ ይህ ባንዳ ብር አምጡ ነጋ	neutral
  ምቾትን ያላማከለ እውነታ  ለኛ መካከለኛ ቅርበት ያለው ጓደኛችንን እስኪ ስትገናኙ ሰብሰብ ስትሉ ደውሉልኝ ምንለው እስኪ ተደራጅታቱ እንድ ሰው ሙሉ 	neutral
በኋላ  በደቡባዊ ስርወ መንግስት ያያትጋሱ የተባለ ሰራዊት አለ   ምናልባት ኢሉሚናቲ ሴራ ሊሆን ይችላል 	neutral
ምናገባን ታድያ እኛን	negative
ምን ሆነህ ነው ታዲያ ወደ ለምን አገር አልተበጠበጠም ወደሚለው የተቀየርከው	negative
የታገቱት ተማሪዎች እንደተለቀቁ ተገልጿል መልካም ዜና ነው ለከፍተኛ ትምህርት ተቋማት ተማሪወች ደህንነት የመማር ማስተማር ሂደቱ ስኬታማ ቀጣይነት እና ስለነጋችን ዋስትና  ይኖረን ዘንድ ግን ብዙ ሊሰራ ይገባል	positive
ለማ መገርሳ የአቢይ ወንድሙ ነው ወንድሙ ባይሆን እንደተናገረው ያለ ስሜት እያለው እዚያ ስብሰባ ቢገባ እንኳ እጁን ያወጣለት ነበር  ይልቅ ህወሀት ሹርባ ተሰ	neutral
ቄሮ ዘርማ ፋኖ ለኢህአዴግ ውህደት ያደረጉት ትግል በድል ተጠናቋል እያሉ ነው ጠሚው  ሀሀሀሀ ብልፅግና ትግል በመስረቅ አዲሱን መንገድ ጀምሯል   	negative
እኔስ በምግባሬ ደካማ ሆኛለሁ እዘኝልኝ ድንግል እለምንሻለሁ ያንን የእሳት ባህር እንዳላይ አደራ ድረሽልኝ ድንግል ስምሽን ስጠራ የዳዊት መስንቆ የኤልያስ መና የናሆሞ መ	positive
እውነት ነው የምትተማመነው መሪ ሲኖርህ እንደ በላይ እምቢ የማለትአቅም ትገነባለህ	positive
ከድርጅት ህልውና እና ከግል ጥቅም በላይ በማያስቡ አድርባዮች የተሞላ ፓርቲ መለኮታዊ ሀይል ካልሆነ ለቀጣዩ ምርጫ አማራጭ ሆኖ ለመቅረብ የሚያስችለው የመዋቅርም ሆነ የርዮተአለም ለው	neutral
አደባባይ ላይ ማንነትህንምልከታህን ለመግለፅ እንድትችልእንዳትችል የምትኖርበት ሀገር ህግ ይወስነዋል የጓዳውን አላውቅም ሌላው ሰው መብት እንዲኖረውእንዳይኖረው ደግሞ የሀገረው ህግ ይወስነዋል ክቡር	neutral
ጠቃሚ የሆኑ ሀሳቦች የተነሱበት ንግግር ነው ያላዳመጣችሁት ብታደምጡት ብዙ ትማሩበታላችሁ	positive
ጆን ብዙ ግፍ አለብህ ማለት ነው	negative
የነበሩ መሪዎችን የወላይታ ህዝብ ወደ  ሺህ የሚሆነውን የገደለውን የጨፈጨፈውን ወደ  ሺህ በባርነት ወስዶ የት እንዳደረሰው የማይታወቀው አፄ ምኒልክ የሚያወድስ መንግስት በአሁኑ	negative
ንግድ ስራዎች ኮርፖሬሽን የውጭ ምንዛሪን በማስገኘትና የዋጋ ንረትን በማረጋጋት ረገድ እየተወጣ ያለውን ሀገራዊ ሀላፊነት አጠናክሮ መቀጠል እንዳለበት ተገለፀ	positive
እናታችን ፅዮን ይድረስሽ ምስጋና  ማሀበረ ቅዱሳን መዝ ቁ	positive
ደስ ይላል ሌላም ካለ አጋሪን የፃፍሽበት እጅሽ ይባረክ የአሰበው አእምሮሽ በክርስቶስ ፀጋ የተሞላ የተባረከ ይሁን	positive
ለምን አብሮ ሲያጨበጭብ ከረመ ግልፅ ካልሆነለት 	negative
ፈጣሪ ያለንን ሲወስድ ሁሌም ወደፊት የሚሰጠንን የተሻለና የላቀውን በማሰብ ነውና እሱን የምናይበትን የበዛ ትእግስት ያድለን አንተም እንኳንም ተወለድክ 	positive
አዎ ከትላንት በላይ ዛሬ ላይ በአንተና በሀገራችን ትልቅ ተስፋ ሰንቀናልና ከጎንህ እንሰለፋለን   ጥሌወመቂ	positive
ዘው ዘው ስትል ስታስፈራ ከላይ ከተቀመጥሽባት እንደዚህ ያዙን ልቀቁኝ ብዬ ነበር ጠቀምጣ ስትነሳ ደሞ አይጣል ነው	negative
ያንተ የበታችነት ስሜት ነው ማንም አክራሪ ሰክሮ እየመጣ መስጂድህን ሲያቃጥልብህ እኛ ብንናገር አንተ መልሰህ እኛን ምን አገባቹ ትላለህያንተን አይነት አለቅላ	negative
ባህልን መሰረት ያደረጉ መገለጫዎች አሉት መገለጫዎቹም መደበኛና ኢመደበኛ በሆኑ ስርአታት ስር ሰደውና ጎልተው ሊይታዩ ይችላሉ የጎንዮሽ ኢእኩልነት አብላጫውን የፖለቲካ ንቅናቄ ሂ	negative
   አይዞህ በአለም ታሪክ ማንም ሰው አዲስ ነገር ይዞ ሲመጣ ተቀባይነት አጊንቶ አያውቅም 	positive
ኦነግ በኢኮኖሚው ዘርፍ ኒዬሊበራሊስት መሆናቸውን ዛሬ አወኩ መሬት የግል ነው ይላሉ	neutral
ይሄ የችኮች ሴራ ነው 	negative
ታለንት ጥግ ድረስ ናት ጌታዬ  ፎሎው አድርገህ ተማር ታተርፋለህ 	neutral
ፖለቲካ እና የሀገር ህልውና ይለያያል እና መለስ   ፕሮጀክትን በቁርጠኝነት ማስጀመሩ ለሀገራችን የወደፊት ብልፅግና አስፈላጊ በሆኑ ሁላችንም የነ	positive
የአገር ውስጥ ምርቶች ብቻ የሚቀርቡበት መድረክ	neutral
ክብር ለሰንደቅ አላማችን ይሁን	positive
የኦሮሞሰራዊት የመጀመሪያ ስራውን የአዲስ አበቤን ቤት በማፍረስ በይፋ ይጀምራል እስከዛሬ ስትነገር ያልሰማህ ዘርለገበሬ ስትል የከረምክ አዲስአበቤ ዘርህ እየተመ	neutral
ሲጀመር በሚልየን ዳላ ያሳደሰውን ቤት ሲለቅ እኮ ነው 	neutral
ምንም ተስፋ በሌለበት አብርሀም በተስፋ አምኖ የብዙ ህዝብ አባት ሆነ    ሮሜ  አዲሱ መት	positive
ቢያንስ መናገር ይችላሉ	positive
በሰለጠነ ህዝብ ቢሆን በተቃውሞ የድርጅቱ ሀላፊው ከስልጣን ያስነሳ ነበር የኛ ህዝብ ግን እያለቀሰ ያጨበጭባል	negative
አጭበርባሪ ሌባ ውሸታም በጥራቃ  አንተን ብሎ አማራ የኦነግ ቡችላ ጥፋ ከዚህ መርዝ	negative
ምግቡን ታክስ እያደረጉ የመመገቢያ ሳሀን ማስጠቢያን ነፃ ማድረግ ምን ይሉታል ስኳርና ዘይት የቅንጦት ፍጆታ የሚል ሀገር ላይ  መሰረታዊ እቃ መሆኑ ፖሊሲ አውጪዎቻችን	neutral
በጣም ብቸኛ ነኝ	positive
ማንን ለማሳሳት ታስቦ ነው ማንን አቋም ለማስቀየር እየተሴረ ነው 	neutral
ፌስቡኩ ሁላ ምርጫ ቅስቀሳ ሸተተሳ ይጀመር እንዴ	neutral
ወይ ጊዜ ሲጥል  እንደዚ ድክርት ፍዝዝ  ድንዝዝ የሰው ደም እንባ ላብ ሲፈርድ  ገና መቼ 	negative
ለእግዚአብሄር አደራ ስጥ መላእክቱንም ልኮ እግሮችህ እንዳይሰናከሉ ይጠብቃቸዋል በትእቢት ከተጓዝክ ግን ከራስህ ጋር ትላተማለህ	positive
ኧረ አዝለንሽ ነው      ከ ቸርችል እስከ ኢትዮ ኩባ ወዳጅነት አደባባይ በመጓዝ ከዛ እዛው በተለየያዩ ፕሮግራሞች ተጋባዦች ንግግር አ	neutral
አንተ ራሱ ግራ እንዳይገባህየኢስጋማ ዋና ፀሀፊ ብቻ እንደሆንክ ላስታውስህ እወዳለሁ	neutral
